"","PresentationOrder","Condition","File","Subject","Group","Accent","TalkerID","AccRating","Block","Sentence","Mean.PossibleKeywords","Stimulus.OnsetTime","Stimulus.OffsetTime","Mean.Response.ACC","Mean.Response.RESP","PercentCorrect","Duration","OnsetMarker","ResponseOnset","version","Group2"
"8419","First","C4","AD_B","7210","ONH-7","Spanish","838",6.76,24,"The buckets fill up quickly",4,420870,422899,0,0,0,1999,NA,-1999,"new","ONH"
"8420","First","C4","AD_B","7210","ONH-7","Spanish","838",6.76,25,"The tall man tied his shoes",5,435523,437869,0,0,0,2316,NA,-2316,"new","ONH"
"8421","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,7,"The family likes fish",3,138300,140432,0,1,0.333333333333333,2102,NA,-2102,"new","ONH"
"8422","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,10,"The wife helped her husband",4,191686,194612,0,1,0.25,2896,NA,-2896,"new","ONH"
"8423","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,13,"The mailman brought a letter",3,244352,247491,1,3,1,3109,NA,-3109,"new","ONH"
"8424","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,14,"The picture came from a book",4,261005,263141,0,3,0.75,2106,NA,-2106,"new","ONH"
"8425","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,17,"The fire was very hot",4,316178,318240,0,2,0.5,2032,NA,-2032,"new","ONH"
"8426","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,19,"The shoes were very dirty",4,343751,345990,0,3,0.75,2209,NA,-2209,"new","ONH"
"8427","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,20,"The mother heard the baby",3,357817,360550,0,1,0.333333333333333,2703,NA,-2703,"new","ONH"
"8428","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,21,"A boy fell from the window",4,374631,376800,0,3,0.75,2139,NA,-2139,"new","ONH"
"8429","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,22,"She argues with her sister",4,388950,391779,0,0,0,2799,NA,-2799,"new","ONH"
"8430","First","C4","AD_B","7210","ONH-7","Spanish","839",5.48,26,"The kitchen window was clean",4,453416,455839,1,4,1,2393,NA,-2393,"new","ONH"
"8431","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,4,"The family likes fish",3,45887,47683,1,3,1,1766,NA,-1766,"new","YNH"
"8432","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,6,"The wife helped her husband",4,65542,67774,0,3,0.75,2202,NA,-2202,"new","YNH"
"8433","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,9,"The kitchen window was clean",4,99771,102122,0,2,0.5,2321,NA,-2321,"new","YNH"
"8434","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,10,"The shoes were very dirty",4,110892,113143,0,3,0.75,2221,NA,-2221,"new","YNH"
"8435","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,11,"The mailman brought a letter",3,122492,124792,1,3,1,2270,NA,-2270,"new","YNH"
"8436","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,13,"The picture came from a book",4,143827,145433,0,0,0,1576,NA,-1576,"new","YNH"
"8437","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,15,"The mother heard the baby",3,165042,167142,1,3,1,2070,NA,-2070,"new","YNH"
"8438","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,21,"The fire was very hot",4,237167,238481,1,4,1,1284,NA,-1284,"new","YNH"
"8439","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,22,"She argues with her sister",4,245621,247872,0,2,0.5,2221,NA,-2221,"new","YNH"
"8440","Third","C4","AD_A","7116","YNH-7","Spanish","662",6.24,23,"A boy fell from the window",4,257115,258872,1,4,1,1727,NA,-1727,"new","YNH"
"8441","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,1,"The lady washed the shirt",3,11191,13184,0,1,0.333333333333333,1963,NA,-1963,"new","YNH"
"8442","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,5,"They heard a funny noise",3,55274,57274,1,3,1,1970,NA,-1970,"new","YNH"
"8443","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,8,"The milk was by the front door",5,88010,90443,0,0,0,2403,NA,-2403,"new","YNH"
"8444","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,16,"The football hit the goal post",4,176549,178893,1,4,1,2314,NA,-2314,"new","YNH"
"8445","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,24,"The boy did a handstand",3,267316,269301,0,1,0.333333333333333,1955,NA,-1955,"new","YNH"
"8446","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,25,"The matches are on the shelf",4,278143,280232,1,4,1,2059,NA,-2059,"new","YNH"
"8447","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,26,"The dog played with a stick",4,290157,292051,1,4,1,1864,NA,-1864,"new","YNH"
"8448","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,27,"The match boxes are empty",4,302878,305041,0,0,0,2133,NA,-2133,"new","YNH"
"8449","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,28,"The man is painting a sign",3,314186,316371,0,2,0.666666666666667,2155,NA,-2155,"new","YNH"
"8450","Third","C4","AD_A","7116","YNH-7","Spanish","663",4.48,30,"The book tells a story",3,340147,342091,0,2,0.666666666666667,1914,NA,-1914,"new","YNH"
"8451","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,2,"Swimmers can hold their breath",5,20739,22964,0,2,0.4,2195,NA,-2195,"new","YNH"
"8452","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,3,"They’re shopping for school clothes",4,34313,36774,0,2,0.5,2431,NA,-2431,"new","YNH"
"8453","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,7,"The team is playing well",3,77983,79414,0,1,0.333333333333333,1401,NA,-1401,"new","YNH"
"8454","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,12,"She lost her credit card",4,133560,135502,0,1,0.25,1912,NA,-1912,"new","YNH"
"8455","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,14,"The fire truck is coming",3,154388,156302,1,3,1,1884,NA,-1884,"new","YNH"
"8456","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,17,"She took off her fur coat",5,188684,190922,0,2,0.4,2208,NA,-2208,"new","YNH"
"8457","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,18,"She uses her spoon to eat",4,201298,204042,0,1,0.25,2714,NA,-2714,"new","YNH"
"8458","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,19,"The tall man tied his shoes",5,213752,216101,0,2,0.4,2319,NA,-2319,"new","YNH"
"8459","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,20,"The dog came home at last",4,226113,228141,0,2,0.5,1998,NA,-1998,"new","YNH"
"8460","Third","C4","AD_A","7116","YNH-7","Spanish","838",6.76,29,"The buckets fill up quickly",4,325040,327071,0,0,0,2001,NA,-2001,"new","YNH"
"8461","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,4,"They heard a funny noise",3,58043,60034,0,0,0,1961,NA,-1961,"new","OHI"
"8462","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,7,"The match boxes are empty",4,108047,110213,1,4,1,2136,NA,-2136,"new","OHI"
"8463","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,8,"The football hit the goal post",4,122354,124702,0,1,0.25,2318,NA,-2318,"new","OHI"
"8464","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,10,"The dog played with a stick",4,151143,153043,0,1,0.25,1870,NA,-1870,"new","OHI"
"8465","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,11,"The boy did a handstand",3,166237,168222,0,1,0.333333333333333,1955,NA,-1955,"new","OHI"
"8466","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,13,"The matches are on the shelf",4,193639,195722,1,4,1,2053,NA,-2053,"new","OHI"
"8467","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,17,"The book tells a story",3,253683,255631,0,0,0,1918,NA,-1918,"new","OHI"
"8468","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,18,"The man is painting a sign",3,269818,272001,0,1,0.333333333333333,2153,NA,-2153,"new","OHI"
"8469","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,24,"The milk was by the front door",5,355637,358071,0,0,0,2404,NA,-2404,"new","OHI"
"8470","Fourth","C4","AD_B","315","OHI","Spanish","663",4.48,26,"The lady washed the shirt",3,378532,380529,0,1,0.333333333333333,1967,NA,-1967,"new","OHI"
"8471","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,3,"She took off her fur coat",5,42789,45024,0,0,0,2205,NA,-2205,"new","OHI"
"8472","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,5,"She uses her spoon to eat",4,71364,74114,0,2,0.5,2720,NA,-2720,"new","OHI"
"8473","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,6,"The buckets fill up quickly",4,89965,91994,0,0,0,1999,NA,-1999,"new","OHI"
"8474","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,14,"Swimmers can hold their breath",5,206320,208541,0,0,0,2191,NA,-2191,"new","OHI"
"8475","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,15,"They’re shopping for school clothes",4,221615,224082,1,4,1,2437,NA,-2437,"new","OHI"
"8476","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,19,"The fire truck is coming",3,290126,292041,0,1,0.333333333333333,1885,NA,-1885,"new","OHI"
"8477","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,20,"The tall man tied his shoes",5,308607,310951,0,0,0,2314,NA,-2314,"new","OHI"
"8478","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,22,"She lost her credit card",4,332369,334311,1,4,1,1912,NA,-1912,"new","OHI"
"8479","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,23,"The dog came home at last",4,343650,345671,0,3,0.75,1991,NA,-1991,"new","OHI"
"8480","Fourth","C4","AD_B","315","OHI","Spanish","838",6.76,27,"The team is playing well",3,390173,391609,0,2,0.666666666666667,1406,NA,-1406,"new","OHI"
"8481","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,1,"The picture came from a book",4,11147,13284,0,0,0,2107,NA,-2107,"new","OHI"
"8482","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,2,"The kitchen window was clean",4,28828,31255,1,4,1,2397,NA,-2397,"new","OHI"
"8483","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,9,"The family likes fish",3,138889,141023,0,2,0.666666666666667,2104,NA,-2104,"new","OHI"
"8484","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,12,"The wife helped her husband",4,179305,182233,1,4,1,2898,NA,-2898,"new","OHI"
"8485","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,16,"The mother heard the baby",3,237976,240712,1,3,1,2706,NA,-2706,"new","OHI"
"8486","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,21,"A boy fell from the window",4,321048,323210,1,4,1,2132,NA,-2132,"new","OHI"
"8487","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,25,"The fire was very hot",4,368398,370460,1,4,1,2032,NA,-2032,"new","OHI"
"8488","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,28,"The mailman brought a letter",3,399787,402919,0,2,0.666666666666667,3102,NA,-3102,"new","OHI"
"8489","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,29,"She argues with her sister",4,414121,416949,0,0,0,2798,NA,-2798,"new","OHI"
"8490","Fourth","C4","AD_B","315","OHI","Spanish","839",5.48,30,"The shoes were very dirty",4,431002,433239,0,3,0.75,2207,NA,-2207,"new","OHI"
"8491","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,5,"A boy fell from the window",4,85850,87604,0,1,0.25,1724,NA,-1724,"new","ONH"
"8492","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,10,"The wife helped her husband",4,161290,163523,0,0,0,2203,NA,-2203,"new","ONH"
"8493","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,11,"The family likes fish",3,174503,176303,1,3,1,1770,NA,-1770,"new","ONH"
"8494","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,15,"The picture came from a book",4,236569,238172,0,2,0.5,1573,NA,-1573,"new","ONH"
"8495","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,18,"The mother heard the baby",3,278955,281051,1,3,1,2066,NA,-2066,"new","ONH"
"8496","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,21,"The kitchen window was clean",4,318128,320481,0,2,0.5,2323,NA,-2323,"new","ONH"
"8497","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,23,"The mailman brought a letter",3,345901,348201,1,3,1,2270,NA,-2270,"new","ONH"
"8498","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,25,"She argues with her sister",4,371967,374210,0,0,0,2213,NA,-2213,"new","ONH"
"8499","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,26,"The fire was very hot",4,388593,389910,0,3,0.75,1287,NA,-1287,"new","ONH"
"8500","Fourth","C4","AD_A","7211","ONH-7","Spanish","662",6.24,29,"The shoes were very dirty",4,429700,431959,1,4,1,2229,NA,-2229,"new","ONH"
"8501","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,3,"The milk was by the front door",5,51931,54364,0,0,0,2403,NA,-2403,"new","ONH"
"8502","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,6,"The man is painting a sign",3,99157,101344,0,2,0.666666666666667,2157,NA,-2157,"new","ONH"
"8503","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,14,"The match boxes are empty",4,221969,224132,1,4,1,2133,NA,-2133,"new","ONH"
"8504","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,17,"The boy did a handstand",3,265928,267911,0,1,0.333333333333333,1953,NA,-1953,"new","ONH"
"8505","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,19,"The matches are on the shelf",4,291341,293431,1,4,1,2060,NA,-2060,"new","ONH"
"8506","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,20,"The book tells a story",3,303421,305371,1,3,1,1920,NA,-1920,"new","ONH"
"8507","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,24,"They heard a funny noise",3,358527,360520,1,3,1,1963,NA,-1963,"new","ONH"
"8508","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,27,"The lady washed the shirt",3,403087,405080,0,0,0,1963,NA,-1963,"new","ONH"
"8509","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,28,"The dog played with a stick",4,416500,418400,1,4,1,1870,NA,-1870,"new","ONH"
"8510","Fourth","C4","AD_A","7211","ONH-7","Spanish","663",4.48,30,"The football hit the goal post",4,443846,446189,0,1,0.25,2313,NA,-2313,"new","ONH"
"8511","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,1,"She uses her spoon to eat",4,13278,16025,0,0,0,2717,NA,-2717,"new","ONH"
"8512","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,2,"The dog came home at last",4,35958,37984,0,0,0,1996,NA,-1996,"new","ONH"
"8513","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,4,"She lost her credit card",4,67971,69914,0,0,0,1913,NA,-1913,"new","ONH"
"8514","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,7,"The team is playing well",3,116010,117443,0,0,0,1403,NA,-1403,"new","ONH"
"8515","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,8,"The tall man tied his shoes",5,132530,134873,0,0,0,2313,NA,-2313,"new","ONH"
"8516","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,9,"The fire truck is coming",3,149383,151303,1,3,1,1890,NA,-1890,"new","ONH"
"8517","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,12,"She took off her fur coat",5,185463,187702,0,0,0,2209,NA,-2209,"new","ONH"
"8518","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,13,"The buckets fill up quickly",4,205142,207172,0,0,0,2000,NA,-2000,"new","ONH"
"8519","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,16,"Swimmers can hold their breath",5,250622,252852,0,2,0.4,2200,NA,-2200,"new","ONH"
"8520","Fourth","C4","AD_A","7211","ONH-7","Spanish","838",6.76,22,"They’re shopping for school clothes",4,333554,336021,0,2,0.5,2437,NA,-2437,"new","ONH"
